ITEM: TIMESTEP
20000
ITEM: NUMBER OF CELLS
13275
ITEM: BOX BOUNDS oo rs pp
-0.0005 0.029
0 0.0045
-0.5 0.5
ITEM: CELLS id xc yc f_Ttra[*] f_Press[*] f_Mrho[*] f_U[*] f_V[*] f_W[*] 
61 0.00555 5e-05 412.386 2.91767 2.38288e-05 108.655 0.653883 0.653883 
62 0.00565 5e-05 412.087 2.9059 2.37499e-05 108.461 0.0761787 0.0761787 
63 0.00575 5e-05 412.933 2.90256 2.36739e-05 107.613 0.429219 0.429219 
64 0.00585 5e-05 413.378 2.89732 2.36058e-05 107.823 0.337482 0.337482 
65 0.00595 5e-05 413.189 2.88429 2.35104e-05 107.398 0.0049817 0.0049817 
66 0.00605 5e-05 412.824 2.87358 2.34438e-05 107.9 -0.0513203 -0.0513203 
67 0.00615 5e-05 412.61 2.86571 2.33917e-05 108.012 0.187501 0.187501 
68 0.00625 5e-05 413.578 2.86332 2.33175e-05 107.663 -0.104604 -0.104604 
69 0.00635 5e-05 412.82 2.84861 2.32403e-05 108.35 -0.157959 -0.157959 
70 0.00645 5e-05 411.331 2.83159 2.3185e-05 108.042 0.0242119 0.0242119 
71 0.00655 5e-05 412.849 2.83291 2.31106e-05 108.365 0.0724341 0.0724341 
72 0.00665 5e-05 412.722 2.82014 2.30134e-05 108.768 0.130797 0.130797 
73 0.00675 5e-05 412.506 2.81265 2.29644e-05 108.847 0.114622 0.114622 
74 0.00685 5e-05 411.697 2.80526 2.29491e-05 108.396 -0.0961041 -0.0961041 
75 0.00695 5e-05 411.213 2.79611 2.29011e-05 108.475 0.495447 0.495447 
76 0.00705 5e-05 411.781 2.78208 2.27548e-05 108.594 -0.0917294 -0.0917294 
77 0.00715 5e-05 411.984 2.77403 2.26778e-05 108.703 0.0892625 0.0892625 
78 0.00725 5e-05 412.237 2.76988 2.26299e-05 109.171 0.150055 0.150055 
79 0.00735 5e-05 412.626 2.75984 2.25267e-05 109.691 0.0637828 0.0637828 
80 0.00745 5e-05 412.288 2.75028 2.24671e-05 109.724 0.585574 0.585574 
81 0.00755 5e-05 412.623 2.73947 2.23606e-05 109.939 -0.0637838 -0.0637838 
82 0.00765 5e-05 412.82 2.7396 2.23509e-05 109.812 0.292417 0.292417 
83 0.00775 5e-05 412.729 2.72541 2.22402e-05 110.181 0.219746 0.219746 
84 0.00785 5e-05 412.309 2.71688 2.21931e-05 109.888 -0.501839 -0.501839 
85 0.00795 5e-05 412.668 2.71008 2.21182e-05 110.978 -0.0837517 -0.0837517 
86 0.00805 5e-05 412.166 2.69813 2.20475e-05 110.817 0.536215 0.536215 
87 0.00815 5e-05 412.216 2.69308 2.20036e-05 111.289 -0.241779 -0.241779 
88 0.00825 5e-05 412.877 2.69038 2.19464e-05 111.369 0.148819 0.148819 
89 0.00835 5e-05 411.998 2.67703 2.18841e-05 111.418 0.273392 0.273392 
90 0.00845 5e-05 412.481 2.66323 2.17458e-05 112.399 0.144127 0.144127 
91 0.00855 5e-05 412.458 2.65555 2.16843e-05 112 -0.246166 -0.246166 
92 0.00865 5e-05 412.509 2.65059 2.16411e-05 112.056 0.39367 0.39367 
93 0.00875 5e-05 412.466 2.64077 2.15631e-05 111.814 -0.0200304 -0.0200304 
94 0.00885 5e-05 412.721 2.63774 2.15251e-05 113.286 -0.440058 -0.440058 
95 0.00895 5e-05 412.001 2.62682 2.14735e-05 113.434 0.30799 0.30799 
96 0.00905 5e-05 411.838 2.61397 2.13769e-05 113.929 0.239028 0.239028 
97 0.00915 5e-05 412.143 2.60164 2.12602e-05 113.938 -0.240946 -0.240946 
98 0.00925 5e-05 412.167 2.59804 2.12296e-05 115.013 0.389404 0.389404 
99 0.00935 5e-05 412.181 2.58665 2.11358e-05 114.425 0.507971 0.507971 
100 0.00945 5e-05 411.91 2.58016 2.10967e-05 115.219 -0.707631 -0.707631 
101 0.00955 5e-05 412.221 2.57208 2.10148e-05 115.679 0.0984586 0.0984586 
102 0.00965 5e-05 412.372 2.55867 2.08975e-05 116.449 -0.100049 -0.100049 
103 0.00975 5e-05 412.036 2.55494 2.08841e-05 116.501 -0.268545 -0.268545 
104 0.00985 5e-05 411.766 2.54797 2.08407e-05 116.394 0.783215 0.783215 
105 0.00995 5e-05 411.589 2.53885 2.07751e-05 117.277 -0.112458 -0.112458 
106 0.01005 5e-05 412.285 2.52723 2.06451e-05 117.247 0.333049 0.333049 
107 0.01015 5e-05 412.241 2.52033 2.0591e-05 117.701 0.26694 0.26694 
108 0.01025 5e-05 412.632 2.5142 2.05214e-05 118.353 -0.10577 -0.10577 
109 0.01035 5e-05 412.253 2.50628 2.04756e-05 118.566 0.144053 0.144053 
110 0.01045 5e-05 412.399 2.49243 2.03552e-05 118.982 0.0387459 0.0387459 
111 0.01055 5e-05 412.522 2.48105 2.02562e-05 119.081 0.304954 0.304954 
112 0.01065 5e-05 412.554 2.47547 2.02091e-05 119.826 -0.0385704 -0.0385704 
113 0.01075 5e-05 411.827 2.46165 2.01317e-05 120.368 -0.180069 -0.180069 
114 0.01085 5e-05 412.216 2.4549 2.00576e-05 120.85 0.0441857 0.0441857 
115 0.01095 5e-05 411.546 2.4402 1.997e-05 120.776 -0.0613428 -0.0613428 
116 0.01105 5e-05 411.572 2.43325 1.99119e-05 121.609 0.131933 0.131933 
117 0.01115 5e-05 411.732 2.42577 1.98429e-05 121.447 0.339677 0.339677 
118 0.01125 5e-05 411.362 2.41923 1.98072e-05 121.884 -0.379672 -0.379672 
